0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,label
1.6159948,0.8416196,1.5930085,1.3952754,1.5493745,1.9473314,3.1936443,0.591973,2.9479976,1.7717253,2.4459648,0.18035379,0.7863662,1.1568499,1.2926164,2.071698,2.5560458,3.107787,1.7710913,3.1995156,1.4010009,0,3.2232754,2.05098,0.65340567,2.109077,1.029139,0.22837783,1.1326454,0,1.9307017,2.0836143,2
2.1430833,0.45402497,1.9960133,2.694816,2.0261726,2.4202907,5.5172224,0,5.307597,2.0802345,3.2689672,0,0,1.199024,0.5551973,1.2664863,3.940748,4.583983,0.5517021,5.338288,2.7896156,0,5.109598,1.8072394,0.39790845,2.5768151,2.460205,0,1.938568,0,2.4717276,3.33821,2
2.0220313,0.09420328,0.27376002,2.1505008,1.950704,1.3331255,2.742548,0,2.8656247,1.4262384,1.2651731,0,0,0.8074437,0,0,2.1262755,1.8289661,1.0126318,2.3830132,2.236825,0,2.3820004,1.4377928,0.060471185,1.8525664,2.2929106,0,0.2819303,0,0.35018143,2.2541227,2
3.3747225,0,0.8531698,4.22235,3.4306216,3.2541442,5.6596246,0,5.660512,3.0045464,3.8440576,0,0,1.5331517,0,0,4.440643,4.5475907,0.961467,5.8515625,4.3774776,0,5.2712145,2.7411633,0,3.5769525,3.7260997,0,0.92531323,0,1.2011014,4.5504084,2
3.1423533,3.2576394,2.0987453,0,3.4779859,0.28393272,0,4.3019843,0,0.48487246,0,0.48027033,3.3182478,0.2502337,2.2048178,3.4792116,0,0,4.831382,0,0,0,1.7649283,4.5872726,0.20876023,0.44933686,0.000884831,3.863227,0,4.8468366,1.28187,2.261683,3
3.1662588,3.0899184,2.9662077,0,2.9367855,0,0,3.9759462,0,0,0,0,2.7400582,0,1.5691979,3.313828,0,0,3.0875094,0,0,0,3.1777303,3.4567084,0,0,0.058114283,2.4134808,1.1603248,4.104722,2.5439277,2.488267,3
3.6685865,3.8418553,3.2102458,0,3.4995165,0,0,4.989601,0,0,0,0,3.1198125,0,2.0473483,3.8429399,0,0,4.2955837,0,0,0,3.0265324,4.260109,0,0,0.11912855,3.4274697,0.58852214,5.068361,2.6120677,2.8581133,3
0,1.0327945,3.5058792,1.1453832,0,0.78946215,7.311046,0,6.688962,0.4093151,2.610346,0,0.091867216,0,2.1568444,3.3728707,4.401285,6.5256824,0,6.248686,0.9604303,0,5.7144732,0,2.2815757,0.798494,1.002659,0,3.9129848,0,4.968745,1.0384743,0
2.2276585,0,0.92531466,3.4481149,2.3190336,3.0229664,5.919809,0,5.603572,2.795117,3.5038054,0,0,1.5411123,0.20168042,0.44807944,4.524349,5.052881,0.7216647,5.456671,3.4615626,0,4.6537895,1.7652292,0.8501755,3.3641858,2.9396982,0,1.5538167,0,1.4005449,3.3141773,2
4.3795257,1.2257963,0.99528944,3.2866673,4.706932,2.871263,2.932979,1.8883169,2.6620295,3.0178697,2.6147764,0,0.91765857,1.5782131,0.1313232,0.7508207,2.532983,2.4181979,3.8708107,2.9236813,3.2042198,0,4.0627584,4.862001,0,3.2611203,2.7863607,0.4928226,0.08790916,1.4767034,0.8095757,4.771922,2
0.5045024,2.107216,2.9026737,0,0,0,3.0096872,0.8562625,2.8840227,0,0.39870086,0,0.88388896,0,2.1549246,3.2518075,1.0956821,2.540904,0.30968735,2.22193,0,0,3.5876517,0.25661778,1.7249863,0,0.30391657,0.116328955,2.8479207,0.1670316,3.362604,0.9216454,0
0,2.6418157,5.124284,0,0,0,3.88848,1.2103472,4.251645,0,0,0,1.0377697,0,2.23294,4.4606004,0.9866915,2.7568736,0,3.3236635,0,0,5.2751803,0,0.8599589,0,0,0,4.1351357,0,5.8002505,1.2039708,0
0.9817643,1.7966223,0,0,1.3231874,4.2752337,0,2.4617414,0,3.8407469,2.834541,4.934101,5.92254,3.7874727,5.2325263,5.9196,2.1717079,2.1873214,7.9995856,0,0,0,0,5.9529552,4.794182,4.9437165,0,7.328092,0,2.883858,0,0,1
1.9048058,2.1292875,0.86872643,0,2.0137033,1.927219,0,2.8394394,0,1.8770405,1.40714,2.321329,3.6312578,1.7474889,3.184468,4.2399273,1.0309882,1.0696127,5.525447,0,0,0,0.26804328,4.548868,1.9599863,2.4057646,0,4.480137,0,3.072615,0.614075,0.8223022,1
3.2600727,3.334923,1.6412919,0,3.4540102,0.6662246,0,4.535194,0,1.0825908,0.09914499,1.0894213,3.732508,0.741652,2.6167536,4.007866,0,0,5.7647686,0,0,0,1.2305214,5.3101277,0.62551016,1.1715189,0,4.5123963,0,5.237533,0.94432503,2.1841917,3
2.099886,2.6504312,2.1039135,0,1.8333709,0.4911512,0.12873061,3.251847,0,0.5082602,0.32731107,0.6380886,2.7316945,0.34358677,2.4630144,3.8339128,0.28631604,0.5929595,3.6865394,0.12002186,0,0,1.7702184,3.2103593,0.8399804,0.61048067,0,2.9542656,0.37009448,3.366379,1.7637266,1.6671282,3
0.57324886,1.9476867,3.2227392,0,0,0.996679,2.8781939,1.4251304,2.5251963,0.40293682,1.6146221,0.7423785,2.6312125,0.5957492,3.4268222,5.029963,1.887616,3.1191425,1.6858996,2.5545807,0,0,3.0369568,1.3302121,1.8900928,0.655627,0,1.8270998,2.2424471,0.20363864,3.8948462,0.69908226,0
2.835727,0,0.28668463,4.132994,3.5218115,3.6963623,4.9741464,0,4.4936213,3.3850818,3.676233,0,0,2.255307,0,0,4.2295976,4.229032,1.9862543,4.4553676,4.095518,0,3.9364865,2.9708946,0.10545676,4.038148,3.019227,0,0.7030467,0,0.49165753,3.7066061,2
4.201365,0,0.78005016,6.128229,4.441083,4.398049,8.144298,0,8.297545,4.271909,5.1608963,0,0,1.7865146,0,0,6.08691,6.6443925,0.8582455,8.259988,5.984457,0,7.3157744,3.1164122,0,4.8293095,4.980115,0,1.350888,0,1.4219505,5.9775133,2
2.2685394,3.0278897,2.9486473,0,1.9489856,0,0,3.699113,0.01605253,0,0,0.3025033,2.8197703,0.024165504,2.411317,4.052611,0,0.16737208,3.350719,0,0,0,2.451004,2.9819448,0.38938385,0,0,2.8631775,0.9646018,3.4539871,2.728728,1.7677648,3
3.8810036,0,0,6.5554724,4.5197153,5.6414976,7.2724113,0,6.807202,4.933772,5.5802307,0,0,3.6022725,0,0,6.6277766,6.1281133,1.6103706,6.8554373,6.628363,0,4.714423,3.572985,0,6.2257085,4.7802677,0,0.015534166,0,0,4.8867044,2
4.123475,5.037305,6.017164,0,3.1987426,0,0.33226985,5.696468,1.6835636,0,0,0,2.1540174,0,1.0049169,3.8819435,0,0,0.8896974,0.41286498,0,0,6.931467,2.2464683,0,0,0.6275199,0.6970361,3.7217412,5.3214393,5.849978,4.00007,3
0.9874174,2.571577,3.7164257,0,0.09963392,0.48957977,2.2636497,2.3638647,2.1118774,0.12757994,1.0470785,0.5454189,3.022691,0.33564717,3.5997968,5.4548273,1.1609383,2.4575946,2.0888035,2.132856,0,0,3.1639166,1.7933649,1.6141605,0.25011885,0,2.145007,2.167878,1.2503122,4.2027617,1.0698195,0
0.5936611,2.0194044,3.3078618,0,0,0,3.5099392,0.73080814,3.3382084,0,0.7941821,0,0.83021146,0,1.9475524,3.1468842,1.6114435,2.9298832,0,3.0255706,0,0,3.9688087,0.2861561,1.1627249,0,0.63630205,0,2.5902884,0,3.6449041,1.474954,0
2.6037467,1.3446138,0.29592606,1.2600706,3.2358825,3.4143293,1.245899,2.020266,0.18235394,3.147535,2.8735914,2.3075254,3.1602561,2.6638598,2.4783392,3.0810604,2.3429697,2.1792529,5.723048,0.95162827,1.1985922,0,0.98032814,5.272327,1.6070749,3.8134165,0.5631062,3.7708838,0,1.9258499,0,1.9111029,1
6.077224,1.6042124,1.0729855,3.8755417,6.3272157,2.7845562,2.5371497,2.7279046,2.6975737,2.995914,2.4769874,0,0.74909186,1.1181427,0,0,2.3752205,1.7065123,4.4791884,3.0438783,3.8362732,0,5.0572248,6.156098,0,3.0501099,3.6117587,0.39122692,0,2.8736465,0.76998734,6.3052206,2
3.7366066,1.6517097,1.4549626,2.4885488,4.0140247,2.3235424,2.7386315,2.140353,2.4074657,2.4890506,2.1512518,0,1.1826086,1.2344033,0.607599,1.4358265,2.163503,2.2937853,3.5651667,2.5863729,2.425478,0,4.010791,4.304151,0,2.5936375,2.1599524,0.7663483,0.52809584,1.5740585,1.3019798,4.1729093,2
0.32408386,1.4764498,0.7731581,0,0.2525297,2.23503,1.4186736,1.2148912,0.09214464,1.6974481,1.9422814,2.281459,3.671869,1.6729013,4.008882,4.600254,1.9946411,2.5285506,3.9324694,0.89622396,0,0,0.24019456,2.6647334,3.2198765,2.11279,0,3.8128839,0.40231988,1.4573205,0.9448408,0,1
0.87946254,2.2850723,1.8153087,0,0.3694535,1.8479302,0.5681538,2.6779509,0,1.4724534,1.5980867,2.6429703,4.4686685,1.8059418,4.5928254,5.972815,1.2947032,1.9666277,4.9886613,0.5158703,0,0,0.4005457,3.737417,2.9328432,1.9087329,0,4.576048,0.22800243,2.4528208,2.0292296,0.07348294,1
3.5216303,0.35556257,0.4617203,2.869083,4.004068,3.340496,2.7184153,0.88646907,2.295079,2.9018495,3.1548617,0.60128886,1.4341372,2.2465093,0.47173205,0.8265989,3.1529348,2.669391,3.511073,2.5854313,3.089284,0,2.9094565,4.346942,0,3.383881,2.0367448,1.1665508,0,0.3259189,0.39261988,3.3714273,2
0.40482605,0.8972966,2.554792,0.3034927,0,1.5736641,3.8398125,0.06642652,3.4477236,0.91385424,2.3249276,0.43199652,1.3964893,0.8446853,2.3249962,3.4787998,2.7423317,3.7736604,0.66947424,3.4258626,0.4147018,0,3.2102518,0.7327161,1.4927012,1.3378977,0.18965478,0.43568954,2.1680648,0,3.3400638,0.882186,0
0,1.7327468,3.0832767,0.108241804,0,1.3476523,6.4153366,0,5.42299,1.1238735,2.85686,0,1.150565,0.6396038,3.6727521,4.4908724,4.181236,6.27039,0,5.2747936,0,0,4.39982,0,3.816528,1.78853,0.42005163,0,3.812587,0,3.9350877,0.25087354,0
1.0570759,1.3129107,2.5341847,0,0.13306305,0,1.9857398,1.1078222,2.1445181,0.03120821,0.5122097,0,0.7492282,0,1.1584136,2.0178967,0.7725835,1.6089828,0.084380835,2.102467,0.07697442,0,3.3399239,0.5340126,0.027332902,0,0.23158355,0,1.9296979,0,3.0378187,1.4001412,0
1.0215981,1.6464164,1.8557727,0,0.44685,0.40824756,1.2091088,1.3548417,0.85587883,0.1460998,0.49526426,0.27117,1.8484257,0.24266797,2.03669,3.05834,0.85354805,1.2073635,1.9496461,0.94981277,0,0,1.5548,1.681446,1.1852089,0.33231878,0.04757855,1.5518335,0.6316962,1.4796085,1.8759335,0.8416018,0
0.0351447,1.415001,2.4479077,0,0,0,2.153255,0.6180514,2.0218925,0,0.33697543,0,0.6222422,0,1.7259231,2.6226947,0.91225815,1.911916,0.09155317,1.6412483,0,0,2.459239,0,1.2540029,0,0.06881654,0,2.0997946,0,2.7160652,0.50185966,0
6.6225357,5.0686703,3.4678204,0,6.657728,0,0,7.1420074,0,0,0,0,3.6400423,0,0.8140443,2.9400916,0,0,5.887691,0,0,0,4.5402718,7.102095,0,0,1.2646842,3.9943323,0.08168065,8.0605755,2.3212695,5.3548055,3
2.9765778,4.411447,3.4422476,0,2.4829125,0,0,5.212462,0,0.097718135,0,0.70436347,4.7976875,0.36427364,4.0446696,5.97067,0,0,5.3382196,0,0,0,2.2221863,4.831856,1.0922635,0.003226265,0,4.6854453,0.5717789,5.605867,2.8988807,2.0793452,3
1.8657737,0,0.040384054,2.7813277,2.293017,2.8787625,2.8997092,0,2.3258755,2.5049753,2.70636,0.5700149,0.31666723,1.9421595,0.011417434,0.08090649,2.85039,2.641583,1.8737949,2.8030424,2.8849902,0,2.5354664,2.51798,0.17680705,3.0655413,1.8077515,0,0.4010697,0,0.2800492,2.4109554,2
0.5706187,0.4937545,1.7920461,0.8597372,0.42299876,1.1827757,3.139008,0,2.6959972,0.9522276,1.7001326,0.32072768,0.58265,0.8233543,1.2906613,2.0328076,2.2139122,2.8776438,0.4130365,2.5876894,0.93888515,0,2.3271363,0.69489396,0.9036513,1.3126117,0.82617235,0,1.3602278,0,2.1265497,1.1070378,0
0,1.6136327,2.9255886,0,0,1.0434022,6.1817155,0,5.034956,0.49479508,2.2485971,0.18609963,1.4381723,0.6214832,4.1240454,4.9723306,3.8548229,6.1525254,0,4.4914403,0,0,3.9018078,0,4.5338125,1.2651423,0,0.20587105,4.214985,0,4.058848,0,0
0.01763102,1.0140455,1.8438075,0,0,0.19634001,1.2985358,0.88701516,0.87035334,0.30413288,0.46920964,0.74575776,1.3235883,0.5392187,1.9633946,2.4831383,0.63475275,1.4973902,0.7755894,0.79674053,0,0,1.4398916,0.5079018,1.160179,0.4544206,0,0.72539306,1.5650336,0,2.1998131,0,0
3.6528478,3.703957,3.3848517,0,3.565226,0,0,4.6863422,0,0,0,0,1.7391922,0,0.81905216,2.6218169,0,0,2.6268883,0,0,0,3.856625,3.150224,0,0,0.85655135,1.7196689,0.9951263,5.011202,2.657885,3.5326374,3
0,1.1174442,0.088253625,0,0,2.341316,1.6191896,0.39778993,0.19228524,2.0386312,2.0560493,2.5470984,2.880371,2.0040226,3.6589725,3.9043355,2.2579536,2.6594646,3.636264,0.81348515,0,0,0,2.4115644,3.6573057,2.7763758,0,3.227557,0.18110336,0.7046366,0.26028067,0,1
0.00454681,1.7005457,2.9349282,0,0,0,2.1248014,0.8705024,2.038465,0,0.08623765,0,0.9426821,0,1.999372,2.9894598,0.6662879,1.8424575,0,1.6375518,0,0,2.8020864,0,1.1599559,0,0,0,2.3858488,0,3.302935,0.53747594,0
0,0.11305058,0,0.74290586,0.598124,5.793355,1.9342778,0,0,4.7992105,4.8029485,5.297494,4.9098167,4.917932,5.0068517,4.9086857,4.139637,4.092846,6.8189287,0.8671658,0.37653756,0,0,5.088991,5.17435,6.3130956,0,5.935034,0,0.12829773,0,0,1
3.8188095,1.338868,1.6878595,2.9713821,3.856219,2.353615,4.2519665,1.1350604,4.243306,2.4472668,2.748447,0,0.23031719,0.91736674,0.3434164,1.0601206,3.0467045,3.326444,2.4881983,4.2594357,2.9525347,0,5.169687,3.6345663,0,2.692844,3.0060754,0,1.0661172,0.4789123,1.7965975,4.621458,2
2.2956479,3.7502398,3.3802798,0,2.043767,0,0.14216058,4.2444625,0,0,0.054851748,0.47299623,3.8983212,0.13081206,3.4975991,5.2624784,0.079811655,0.5389613,3.9754546,0.01676055,0,0,2.7649598,3.4551456,1.0641247,0,0,3.7205415,1.4115695,4.1980762,3.059603,1.6418808,3
0,0.6849789,1.9642365,0,0,1.4688598,4.018144,0,3.215661,0.8613677,2.172654,0.6479766,1.4147674,0.7358175,2.7066512,3.5284767,3.0512068,4.1671824,0.42175543,3.2966723,0,0,2.4187875,0.2041614,2.6082737,1.304065,0.04794944,0.4910193,2.0721085,0,2.7710385,0,0
1.7381735,1.5808529,1.3749597,0.14145885,1.8521469,0.10883966,0.44157785,2.0868313,0.3141194,0.15041015,0,0,0.9650872,0,0.7255647,1.6758592,0.24403292,0.25529644,1.9514008,0.28400382,0.18962342,0,1.8678372,1.8372766,0,0.21703106,0.6151661,1.1549156,0.19029954,2.2895176,0.9697275,1.8265697,3
1.148489,2.95651,4.058953,0,0.27637127,0.3647861,2.2858813,2.7686102,2.11272,0.03510969,0.95689845,0.4866348,3.351239,0.26479983,3.89582,5.9186625,1.1192038,2.467659,2.3301268,2.107226,0,0,3.415148,2.0135522,1.7215682,0.12118477,0,2.4288778,2.3521187,1.6695071,4.4685254,1.2036724,0
2.6739473,0,0.55042833,4.9138064,3.0360837,4.337059,7.5500007,0,7.1402946,3.7320514,4.921441,0,0,2.4266546,0,0,6.1935315,6.522086,0.4837144,7.08805,4.9476986,0,5.459157,2.1770165,0.606604,4.673229,3.7788985,0,1.5105491,0,1.2452235,4.054113,2
1.9155506,2.372824,2.2143779,0,1.9753952,0.37245676,0,2.9967847,0,0.21754506,0.24027532,0.6993844,2.6001341,0.40952343,2.1428878,3.2891405,0.20771347,0.30049282,3.2786353,0,0,0,1.6557548,2.82702,0.64979273,0.30104405,0,2.7845657,0.68557084,2.882077,1.8194315,1.2790222,3
0.42999667,1.7599638,2.3046176,0,0.17344965,0.011665884,1.3982891,1.505395,1.056979,0.083950356,0.26038823,0.45832014,1.3451434,0.1470977,2.0702267,3.0083287,0.45968634,1.4861763,1.1829436,0.73716766,0,0,2.1100247,0.8011353,1.2884073,0.22192347,0,0.978351,1.8331258,0.66224587,2.4617834,0.5388456,0
1.518585,1.3538177,0,0.3096426,2.0795116,3.251662,0,2.3143065,0,3.1388135,2.0793397,3.4683216,3.9954987,2.9430265,3.4636974,3.481933,1.386878,1.0879097,6.360268,0,0.023138344,0,0,4.897444,2.8872077,3.7895546,0,5.160157,0,2.9378908,0,0.607553,1
1.0927795,1.0362043,2.492935,0.6260196,0.3823112,0.69347537,3.2092543,0.4359251,3.2775564,0.66897655,1.556548,0,0.5408783,0.17692395,1.3457088,2.1544907,1.8624698,2.844289,0.12835117,3.2818036,0.6452946,0,3.8951964,0.72515684,0.41572082,0.69177836,0.6422788,0,2.1639261,0,3.1720085,1.6351185,0
1.527585,1.6846226,2.6880295,0.18318073,1.1569124,0.17154132,2.3655555,1.4593595,2.4225001,0.26506686,0.7484607,0,0.71870434,0,1.1000268,2.3103251,1.195437,1.9523534,0.6687109,2.097452,0.3200716,0,3.4708016,1.0920209,0.10575774,0.16018923,0.77208495,0.090639964,1.7420971,0.56755066,2.8187099,1.9704438,0
3.8633769,0,0,5.1436768,4.5121574,4.951081,5.3065944,0,4.671793,4.383124,5.0317616,0.33897108,0.07208203,3.1421695,0,0,5.0359597,4.7514696,3.0812993,5.223492,4.9705606,0,4.236494,4.5187783,0,5.265233,3.4920943,0,0.084423095,0,0.17455062,4.502414,2
2.10328,0.99180543,1.2674736,2.0460086,1.9157357,2.6851609,4.9740067,0,4.46981,2.5358891,3.3588984,0,0.84035647,1.3798732,1.640517,1.9947062,3.950142,4.5294585,1.9602213,4.6928463,2.0264359,0,4.093657,2.5911167,1.5287929,3.1676564,2.1122203,0.009170247,1.2114313,0,1.4735368,2.7087293,2
0,1.3592283,0.18732107,0,0,3.764377,2.3637455,0.58097595,0.014980882,3.3317795,3.3662622,4.362285,4.2527337,3.3564157,5.4977355,5.842716,3.1776652,4.0674453,5.3458543,0.92925566,0,0,0,3.4187343,5.443961,4.378572,0,4.982485,0.24306871,0.19286072,0.5232945,0,1
0.30473125,0,0.31016567,1.5690101,0.8884748,3.0182421,2.9874077,0,1.837475,2.423637,2.875857,1.9232635,1.247453,2.5359654,1.7184825,1.9685028,3.0809634,3.4177876,2.345428,2.0845175,1.4790603,0,1.0170405,1.9126165,2.1231275,3.2918482,0.5162802,1.1354055,0.81577694,0,0.43583775,0.515191,1
2.0285163,2.150764,1.0228716,0.38892487,2.4234357,1.9828212,0.72714174,2.7915475,0,2.0539289,1.5409238,1.8768302,2.7936714,1.8039837,2.5806217,3.385946,1.0238914,1.2944512,4.819552,0,0.23525986,0,1.0210925,4.1500444,1.5091974,2.433855,0.16583025,3.4611166,0,2.5820622,0.66184723,1.6301719,1
0,1.0306847,0.60617965,0.30209243,0,3.9889073,4.0050545,0,1.7815799,3.381229,4.0877786,3.6844513,3.6044433,3.3008409,5.164759,5.5484557,4.2695894,5.4004545,4.3319364,2.6030724,0,0,0.40083492,2.9566736,5.3510203,4.621891,0,3.860672,0.98737437,0,1.1937388,0,1
0.4166497,2.6179073,3.9514544,0,0,0,3.1521363,1.3154535,3.181476,0,0.003738202,0,0.9209936,0,2.2870638,3.9754477,0.6858474,2.4352713,0,2.3150294,0,0,4.3613772,0,1.3838304,0,0.06448304,0,3.5617828,0.24713281,4.54441,0.99260235,0
4.144698,2.8532066,2.2221196,1.2598615,4.1970825,0.82319486,1.3838778,3.565442,1.4550613,1.4407971,0.6692667,0,1.5567297,0.1641012,0.91279227,1.989849,0.61765766,0.8488853,3.8033442,1.2714881,1.2582246,0,4.057152,4.345635,0,1.1240884,1.8507624,1.5271657,0.6483639,3.5393672,1.8263133,4.241115,3
4.4600887,0,0.75620484,7.105476,4.458195,4.794075,10.476932,0,10.54174,4.312096,5.952851,0,0,2.1015306,0,0,7.5100293,8.333578,0,10.258634,7.0425644,0,8.740999,2.3680024,0,5.292725,5.869408,0,2.1188054,0,1.958598,6.28303,2
2.8973486,4.2456875,3.391407,0,2.3789399,0,0,5.0080028,0,0.05260028,0,0.6328154,4.6103454,0.31469375,3.894666,5.7687697,0,0,5.0973525,0,0,0,2.2185116,4.6276646,1.0355493,0,0,4.4646645,0.5979451,5.3813677,2.8849864,2.0388873,3
3.051262,0,0,5.818537,3.5536752,5.420567,7.9524784,0,7.299806,4.575989,5.6604395,0,0,3.1561935,0,0,6.946832,7.052784,1.1026257,7.474924,5.825448,0,5.234202,2.9014509,0.70345414,5.7837887,4.1793303,0,0.9692452,0,0.45424858,4.2781014,2
2.2559936,0,0,4.0106316,2.8463879,4.2751117,4.7413793,0,3.922105,3.707074,4.394444,0.81440794,0.39356318,3.0506623,0.33320156,0.25653908,4.522132,4.6470375,2.1826906,4.5216436,3.892344,0,3.2276857,3.231035,0.6359239,4.6043167,2.337557,0,0.66297495,0,0.39919037,2.754026,2
0,0.3643627,0.1263747,0,0,3.4251955,2.6495266,0,0.7788261,2.5748742,3.2335007,3.9879618,3.8651066,3.1192584,4.99514,5.369605,3.70022,4.7072825,3.4487224,1.6882004,0,0,0,1.889022,5.545387,3.7074556,0,3.8186884,1.0717815,0,1.1385194,0,1
1.5047237,2.5516384,3.0495286,0,0.6724168,0,0.6971803,2.7408555,0.6844077,0,0,0.15707783,2.5590982,0,2.529659,4.1282225,0.03545197,0.6011188,2.2253242,0.61220425,0,0,2.289682,1.9708254,0.7351327,0,0,2.0342171,1.2248119,2.5061262,3.063898,1.3161154,3
1.5555439,2.3416066,2.112089,0,1.0245299,0.5772905,0,3.0208175,0,0.4384482,0.410539,1.1916168,3.108322,0.6899704,2.9393303,4.2636857,0.16193493,0.5149973,3.6898394,0.05339393,0,0,1.1228774,3.0085475,1.1720031,0.5951789,0,3.1285334,0.24451001,2.8944685,2.056977,1.0015568,3
0.68691397,2.0827222,3.39747,0,0,0.6568839,2.6776564,1.6310618,2.4338837,0.1391166,1.2642202,0.48074603,2.4754412,0.31107453,3.2056353,4.8832073,1.5510812,2.7899096,1.4570127,2.366776,0,0,3.1687298,1.1885407,1.615964,0.30960003,0,1.667276,2.3100204,0.46153003,3.9931688,0.8686685,0
2.644653,0,0,3.4238458,2.7937498,2.8241167,3.3758087,0,3.5854957,2.4401116,3.037689,0,0,1.350327,0,0,3.1663141,2.9298055,0.9622549,3.8783934,3.5469956,0,3.0109556,2.2030118,0,3.098155,2.5912354,0,0,0,0,3.2436888,2
0,1.1929629,0.99694884,0,0,2.3808765,1.013228,1.1111763,0,1.4717487,2.11414,3.001885,3.8296487,2.0992825,4.162307,5.0423017,2.1479766,2.534889,3.9996111,0.6016998,0,0,0,2.3760548,3.439907,2.1925178,0,4.1505795,0.6538442,0.6207096,1.4909085,0,1
0,1.11177,1.6212462,0.5716459,0,2.4260838,4.7618403,0,3.5421069,2.074522,3.1047466,1.4873395,1.8435878,1.7465199,3.5848327,4.0685186,3.894464,5.266198,1.8140938,3.8179617,0.32315147,0,2.5518563,1.362795,3.8083134,2.9300938,0.18886542,1.2674718,2.1990187,0,2.2885714,0.176736,1
1.2983773,3.1939285,2.8939877,0,0.75952244,1.1198902,0.5021642,3.6425323,0,0.7214635,1.0424985,2.098203,4.897756,1.2915466,4.905428,6.646716,0.845559,1.532774,4.972328,0.29070675,0,0,1.3500645,3.7801082,2.6653326,1.0329769,0,4.7513413,0.95640415,3.3591359,2.9265666,0.4684888,1
5.31724,5.667857,5.4333344,0,4.692156,0,0,6.883325,0.8008052,0,0,0,2.8251445,0,1.7243059,4.3294387,0,0,3.6472425,0.03215111,0,0,6.345001,4.421712,0,0,1.0291969,2.3455253,2.4161038,6.701973,4.875701,5.060324,3
2.9991014,0,1.9597725,4.4994717,2.674171,2.6696377,8.199555,0,8.219825,2.4785721,4.092158,0,0,0.5771394,0,0,5.372943,6.2801175,0,8.072394,4.5615416,0,7.4771056,1.2216386,0,2.776166,4.135717,0,2.3765564,0,3.0158334,4.7139783,2
2.0058644,0,0,3.3823724,2.9089205,3.975488,3.122253,0,2.0558314,3.5805297,3.489097,1.7299886,0.7825201,3.184237,0.45156938,0.32345885,3.5983295,3.2685425,3.1444423,2.3999124,3.3778386,0,1.2716546,3.372832,0.9998354,4.4392214,1.9502857,0.6776579,0,0,0,2.2026958,2
0.30191427,0.0539185,0.66756386,2.2008638,0.83885646,3.4318502,4.9027066,0,3.4116623,2.9719584,3.3411603,1.9781684,1.3068808,2.793786,2.3377466,2.6461506,4.295126,5.117223,2.2500892,3.220831,1.8834466,0,1.8986127,1.7819031,3.2189116,3.9363604,1.0142766,1.130443,1.4884241,0,1.0310189,0.68396753,1
1.4485751,0.5691505,1.2734909,1.4236683,1.3189714,1.3603505,2.588088,0.46347126,2.2911994,1.3716664,1.6336043,0,0.3055842,0.8443291,0.6191036,1.0632567,1.8481084,2.2808356,1.0693874,2.4653378,1.4698629,0,2.912303,1.5110657,0.24029005,1.5442034,1.1594732,0,1.1417272,0,1.5194621,1.9578173,2
0,1.3582727,0.46408844,0,0,2.7993317,2.4725418,0.24456945,0.659634,2.2703216,2.6344807,3.1114779,3.5378387,2.4242635,4.7039065,5.1118965,2.9122076,3.6760614,3.9646575,1.2694714,0,0,0,2.4057865,4.6800094,3.349028,0,3.7242122,0.78718096,0.10317682,0.81454474,0,1
0.20166466,2.5502844,5.256207,0,0,0,5.5867,0.4252262,5.767175,0,0.9781705,0,1.3108107,0,2.902154,4.917236,2.3432462,4.612903,0,5.061342,0,0,6.257778,0,1.5306793,0,0.050771855,0,4.660885,0,6.4718184,1.4056317,0
6.399873,5.5807776,5.0511928,0,5.903595,0,0,7.272781,0,0,0,0,2.8889284,0,0.7358243,3.2073994,0,0,3.997547,0,0,0,5.934317,5.410857,0,0,1.2276032,2.6673558,1.7284875,7.8397794,4.104714,5.341757,3
0.3893566,1.5728037,2.6131344,0,0,1.0364524,3.6630137,0.49361953,3.1008503,0.7126114,1.7840893,0.19949368,1.4609116,0.42610154,2.5999393,3.7083893,2.426409,3.5180871,0.9471127,3.0771632,0,0,3.2385783,0.87056077,1.9756385,0.9121402,0.35317415,0.5936179,2.194121,0,3.0862517,1.0453258,0
2.1785054,3.494654,3.2576425,0,1.3392471,0,0,4.0173073,0,0,0,0.54935545,3.785362,0.11988484,3.338639,5.1833053,0,0.22944953,3.7466455,0,0,0,2.1752937,3.3497427,0.95494694,0,0,3.441477,0.90038055,4.030865,3.0609968,1.645327,3
1.9455626,1.6136794,0.1795426,0.6811077,2.5473685,4.690477,1.7694758,2.0999289,0.017912567,4.0517387,3.7905626,3.8399453,4.9038553,3.7711232,4.344614,5.194714,3.2503097,3.3724072,7.268355,0.9937492,0.40854067,0,0.36113283,5.9914403,3.6602938,4.98526,0,5.692837,0,1.7968414,0,0.8480023,1
1.7975813,0.094000116,0.80690676,2.4520826,1.9676901,1.7954249,3.357767,0,3.1299505,1.9839141,2.1299407,0,0,1.0222256,0,0.059513077,2.6545944,2.9225008,0.710157,3.3165886,2.581689,0,3.098682,1.6181128,0.019851431,2.0758343,2.1644244,0,0.78314847,0,0.8396347,2.6057665,2
6.841137,7.0295506,6.0530047,0,6.2600174,0,0,9.085172,0,0,0,0,5.19809,0,2.5388503,5.6427317,0,0,5.687492,0,0,0,6.128898,6.7523313,0,0,0.36033374,4.747729,1.9516569,9.532149,5.088825,5.3490663,3
